"unique.id","file.name","label","duration","start.time","strain","rat.id","recording"
1738,"T0000291","complex",0.0583,336.3353,"WK","WK86","MSX3"
1739,"T0000291","complex",0.0532,336.5683,"WK","WK86","MSX3"
1740,"T0000291","inverted-u",0.0158,336.813,"WK","WK86","MSX3"
1741,"T0000291","short-c",0.0081,337.5237,"WK","WK86","MSX3"
1742,"T0000291","short",0.0097,337.7366,"WK","WK86","MSX3"
1743,"T0000291","flat",0.0394,338.027,"WK","WK86","MSX3"
1744,"T0000291","short",0.0071,338.2742,"WK","WK86","MSX3"
1745,"T0000291","short-c",0.0066,341.4,"WK","WK86","MSX3"
1746,"T0000291","short",0.0081,341.6079,"WK","WK86","MSX3"
1747,"T0000291","short",0.0122,341.807,"WK","WK86","MSX3"
1748,"T0000291","trill",0.0363,342.4517,"WK","WK86","MSX3"
1749,"T0000291","trill",0.0491,342.7537,"WK","WK86","MSX3"
1750,"T0000291","trill",0.0184,343.1342,"WK","WK86","MSX3"
1751,"T0000291","short-dr",0.0056,343.2657,"WK","WK86","MSX3"
1752,"T0000291","short",0.0097,345.0516,"WK","WK86","MSX3"
1753,"T0000291","flat",0.0327,345.2927,"WK","WK86","MSX3"
1754,"T0000291","trill",0.0332,345.8862,"WK","WK86","MSX3"
1755,"T0000291","flat",0.025,347.6648,"WK","WK86","MSX3"
1756,"T0000291","short-c",0.0061,347.9198,"WK","WK86","MSX3"
1757,"T0000291","trill",0.0384,348.652,"WK","WK86","MSX3"
1758,"T0000291","trill",0.0209,349.3974,"WK","WK86","MSX3"
1759,"T0000291","trill",0.0445,350.1557,"WK","WK86","MSX3"
1760,"T0000291","trill",0.0337,350.6078,"WK","WK86","MSX3"
1761,"T0000291","trill",0.0174,351.5719,"WK","WK86","MSX3"
1762,"T0000291","unclear",0.0133,351.6799,"WK","WK86","MSX3"
1763,"T0000291","trill-c",0.0384,352.2263,"WK","WK86","MSX3"
1764,"T0000291","trill",0.0476,353.8483,"WK","WK86","MSX3"
1765,"T0000291","trill",0.0256,354.2799,"WK","WK86","MSX3"
1766,"T0000291","trill",0.0424,354.5041,"WK","WK86","MSX3"
1767,"T0000291","trill",0.0389,354.9214,"WK","WK86","MSX3"
1768,"T0000291","trill-c",0.0256,355.1405,"WK","WK86","MSX3"
1769,"T0000291","trill-c",0.0245,355.4293,"WK","WK86","MSX3"
1770,"T0000291","unclear",0.0168,360.2288,"WK","WK86","MSX3"
1771,"T0000291","unclear",0.0604,360.9313,"WK","WK86","MSX3"
1772,"T0000291","short",0.0051,363.9009,"WK","WK86","MSX3"
1773,"T0000291","trill",0.089,364.1052,"WK","WK86","MSX3"
1774,"T0000291","trill",0.0322,364.2199,"WK","WK86","MSX3"
1775,"T0000291","complex",0.025,364.2731,"WK","WK86","MSX3"
1776,"T0000291","trill",0.0343,364.7851,"WK","WK86","MSX3"
1777,"T0000291","trill",0.0158,364.9054,"WK","WK86","MSX3"
1778,"T0000291","trill",0.0189,365.1957,"WK","WK86","MSX3"
1779,"T0000291","trill",0.0327,366.0334,"WK","WK86","MSX3"
1781,"T0000291","flat",0.0312,366.4875,"WK","WK86","MSX3"
1782,"T0000291","flat-z",0.0762,366.6816,"WK","WK86","MSX3"
1783,"T0000291","flat",0.0363,367.1628,"WK","WK86","MSX3"
1784,"T0000291","flat",0.0281,368.0752,"WK","WK86","MSX3"
1785,"T0000291","flat",0.0824,368.2728,"WK","WK86","MSX3"
1786,"T0000291","flat",0.0138,368.5534,"WK","WK86","MSX3"
1787,"T0000291","flat",0.0512,369.0838,"WK","WK86","MSX3"
1788,"T0000291","trill",0.0476,370.9834,"WK","WK86","MSX3"
1789,"T0000291","trill",0.0522,371.8753,"WK","WK86","MSX3"
1790,"T0000291","trill",0.0322,372.4605,"WK","WK86","MSX3"
1791,"T0000291","trill",0.046,373.4661,"WK","WK86","MSX3"
1792,"T0000291","short",0.0087,375.2406,"WK","WK86","MSX3"
1793,"T0000291","flat-z",0.0506,375.4839,"WK","WK86","MSX3"
1794,"T0000291","trill",0.0158,375.6539,"WK","WK86","MSX3"
1795,"T0000291","trill",0.0199,376.1745,"WK","WK86","MSX3"
1797,"T0000291","complex",0.0645,376.6778,"WK","WK86","MSX3"
1798,"T0000291","flat-mz",0.1489,376.9088,"WK","WK86","MSX3"
1799,"T0000291","multi-step",0.1628,377.1642,"WK","WK86","MSX3"
1800,"T0000291","flat",0.0302,377.4842,"WK","WK86","MSX3"
1801,"T0000291","flat",0.0194,377.7336,"WK","WK86","MSX3"
1802,"T0000291","trill",0.0276,381.3959,"WK","WK86","MSX3"
1803,"T0000291","trill",0.0419,383.2017,"WK","WK86","MSX3"
1804,"T0000291","trill",0.0445,383.9365,"WK","WK86","MSX3"
1805,"T0000291","short",0.0102,386.7484,"WK","WK86","MSX3"
1806,"T0000291","trill",0.0281,386.9854,"WK","WK86","MSX3"
1807,"T0000291","trill",0.0399,387.4606,"WK","WK86","MSX3"
1808,"T0000291","trill",0.0286,387.5973,"WK","WK86","MSX3"
1809,"T0000291","trill",0.0368,387.7929,"WK","WK86","MSX3"
1810,"T0000291","trill",0.0184,388.0837,"WK","WK86","MSX3"
1811,"T0000291","flat",0.1817,389.2341,"WK","WK86","MSX3"
1812,"T0000291","flat-z",0.0762,389.5429,"WK","WK86","MSX3"
1813,"T0000291","flat-z",0.1423,389.7558,"WK","WK86","MSX3"
1814,"T0000291","flat-z",0.1198,390.0318,"WK","WK86","MSX3"
1815,"T0000291","flat",0.0358,390.3124,"WK","WK86","MSX3"
1816,"T0000291","trill",0.0291,391.8755,"WK","WK86","MSX3"
1817,"T0000291","flat",0.0245,395.5676,"WK","WK86","MSX3"
1818,"T0000291","short",0.0035,396.2424,"WK","WK86","MSX3"
1819,"T0000291","flat",0.0506,396.5982,"WK","WK86","MSX3"
1820,"T0000291","flat-z",0.0593,397.8818,"WK","WK86","MSX3"
1821,"T0000291","short",0.0056,408.494,"WK","WK86","MSX3"
1822,"T0000291","flat",0.0378,408.6128,"WK","WK86","MSX3"
1823,"T0000291","short",0.0092,408.8396,"WK","WK86","MSX3"
1824,"T0000291","trill",0.0424,414.6831,"WK","WK86","MSX3"
1825,"T0000291","trill-c",0.0358,414.83,"WK","WK86","MSX3"
1826,"T0000291","unclear",0.0138,415.705,"WK","WK86","MSX3"
1827,"T0000291","unclear",0.0163,416.7982,"WK","WK86","MSX3"
1828,"T0000291","trill",0.0168,417.1888,"WK","WK86","MSX3"
1829,"T0000291","trill",0.0353,417.6496,"WK","WK86","MSX3"
1830,"T0000291","trill",0.0276,418.8154,"WK","WK86","MSX3"
1831,"T0000291","trill",0.0235,418.9972,"WK","WK86","MSX3"
1832,"T0000291","flat",0.0798,420.7549,"WK","WK86","MSX3"
1833,"T0000291","short",0.0066,421.0549,"WK","WK86","MSX3"
1834,"T0000291","flat",0.1377,421.0877,"WK","WK86","MSX3"
1835,"T0000291","flat",0.022,421.2505,"WK","WK86","MSX3"
1836,"T0000291","complex",0.0578,421.4374,"WK","WK86","MSX3"
1837,"T0000291","flat-z",0.0783,421.654,"WK","WK86","MSX3"
1838,"T0000291","flat-z",0.0163,421.9371,"WK","WK86","MSX3"
1839,"T0000291","flat-z",0.0291,422.0308,"WK","WK86","MSX3"
1840,"T0000291","step up",0.0168,422.275,"WK","WK86","MSX3"
1841,"T0000291","trill",0.0209,422.6943,"WK","WK86","MSX3"
1842,"T0000291","short",0.0081,422.745,"WK","WK86","MSX3"
1843,"T0000291","upward ramp",0.0163,422.8597,"WK","WK86","MSX3"
1844,"T0000291","trill",0.0307,423.6421,"WK","WK86","MSX3"
1845,"T0000291","trill",0.046,424.1658,"WK","WK86","MSX3"
1846,"T0000291","trill",0.0184,426.6009,"WK","WK86","MSX3"
1847,"T0000291","trill",0.0312,427.2127,"WK","WK86","MSX3"
1848,"T0000291","short",0.0092,432.109,"WK","WK86","MSX3"
1849,"T0000291","trill",0.0353,433.0705,"WK","WK86","MSX3"
1850,"T0000291","short",0.0071,433.4254,"WK","WK86","MSX3"
1851,"T0000291","trill",0.0276,433.626,"WK","WK86","MSX3"
1852,"T0000291","trill",0.0337,433.987,"WK","WK86","MSX3"
1853,"T0000291","short",0.0081,434.1806,"WK","WK86","MSX3"
1854,"T0000291","short",0.0102,434.2189,"WK","WK86","MSX3"
1855,"T0000291","trill",0.0312,434.7909,"WK","WK86","MSX3"
1856,"T0000291","flat-z",0.0404,435.6229,"WK","WK86","MSX3"
1857,"T0000291","flat-z",0.0424,435.7217,"WK","WK86","MSX3"
1858,"T0000291","flat",0.0394,435.9193,"WK","WK86","MSX3"
1859,"T0000291","flat",0.088,436.1349,"WK","WK86","MSX3"
1860,"T0000291","flat-z",0.0435,436.3678,"WK","WK86","MSX3"
1861,"T0000291","inverted-u",0.0163,437.4824,"WK","WK86","MSX3"
1862,"T0000291","flat",0.0394,437.6662,"WK","WK86","MSX3"
1863,"T0000291","flat",0.0179,438.5157,"WK","WK86","MSX3"
1864,"T0000291","flat",0.0465,438.6411,"WK","WK86","MSX3"
1865,"T0000291","short",0.0081,438.7619,"WK","WK86","MSX3"
1866,"T0000291","short",0.0081,438.9806,"WK","WK86","MSX3"
1867,"T0000291","short",0.0081,439.0149,"WK","WK86","MSX3"
1868,"T0000291","flat",0.0358,439.2043,"WK","WK86","MSX3"
1869,"T0000291","short",0.0138,439.4485,"WK","WK86","MSX3"
1870,"T0000291","short",0.0117,439.5136,"WK","WK86","MSX3"
1871,"T0000291","flat",0.023,440.1069,"WK","WK86","MSX3"
1872,"T0000291","short",0.0066,440.5749,"WK","WK86","MSX3"
1873,"T0000291","flat",0.0158,440.7505,"WK","WK86","MSX3"
1874,"T0000291","flat-z",0.0435,440.9379,"WK","WK86","MSX3"
1875,"T0000291","flat",0.0112,441.1622,"WK","WK86","MSX3"
1876,"T0000291","flat",0.0501,442.2742,"WK","WK86","MSX3"
1877,"T0000291","flat-z",0.0348,445.0022,"WK","WK86","MSX3"
1878,"T0000291","complex",0.0389,445.1353,"WK","WK86","MSX3"
1879,"T0000291","short-c",0.0071,445.2152,"WK","WK86","MSX3"
1880,"T0000291","flat",0.0788,469.5413,"WK","WK86","MSX3"
1881,"T0000291","flat",0.0296,469.8286,"WK","WK86","MSX3"
1882,"T0000291","flat",0.0414,472.5473,"WK","WK86","MSX3"
1883,"T0000291","short",0.0117,472.7367,"WK","WK86","MSX3"
1884,"T0000291","flat",0.024,472.7767,"WK","WK86","MSX3"
1885,"T0000291","flat-mz",0.0547,472.9605,"WK","WK86","MSX3"
1886,"T0000291","flat",0.0419,473.1571,"WK","WK86","MSX3"
1887,"T0000291","flat",0.0261,473.3982,"WK","WK86","MSX3"
1888,"T0000291","short",0.0071,473.6127,"WK","WK86","MSX3"
1889,"T0000291","flat",0.022,473.8175,"WK","WK86","MSX3"
1890,"T0000291","flat",0.0307,474.0249,"WK","WK86","MSX3"
1891,"T0000291","flat",0.0271,474.6306,"WK","WK86","MSX3"
1892,"T0000291","inverted-u",0.0189,494.5889,"WK","WK86","MSX3"
1893,"T0000291","flat-z",0.0235,494.8208,"WK","WK86","MSX3"
1894,"T0000291","short",0.004,494.8756,"WK","WK86","MSX3"
1895,"T0000291","flat",0.024,495.0312,"WK","WK86","MSX3"
1896,"T0000291","trill",0.0496,496.2196,"WK","WK86","MSX3"
1897,"T0000291","short",0.0097,497.3383,"WK","WK86","MSX3"
1898,"T0000291","complex",0.1843,499.1365,"WK","WK86","MSX3"
1899,"T0000291","flat",0.0163,499.5205,"WK","WK86","MSX3"
1900,"T0000291","flat",0.0281,499.5824,"WK","WK86","MSX3"
1901,"T0000291","flat",0.1546,499.7621,"WK","WK86","MSX3"
1902,"T0000291","flat",0.0158,500.0581,"WK","WK86","MSX3"
1903,"T0000291","flat",0.0276,500.0934,"WK","WK86","MSX3"
1904,"T0000291","flat-z",0.0788,500.292,"WK","WK86","MSX3"
1905,"T0000291","flat",0.0286,500.57,"WK","WK86","MSX3"
1906,"T0000291","flat",0.0296,500.7702,"WK","WK86","MSX3"
1907,"T0000291","flat",0.0424,500.9664,"WK","WK86","MSX3"
1908,"T0000291","short",0.0056,501.1722,"WK","WK86","MSX3"
1909,"T0000291","flat",0.0138,501.3928,"WK","WK86","MSX3"
1910,"T0000291","short",0.0051,503.726,"WK","WK86","MSX3"
1911,"T0000291","flat",0.0209,504.0476,"WK","WK86","MSX3"
1912,"T0000291","flat",0.0245,504.2396,"WK","WK86","MSX3"
1913,"T0000291","multi-step",0.0368,504.4817,"WK","WK86","MSX3"
1914,"T0000291","flat-z",0.0414,504.704,"WK","WK86","MSX3"
1915,"T0000291","short-c",0.0087,504.9343,"WK","WK86","MSX3"
1916,"T0000291","short-ur",0.0081,505.1514,"WK","WK86","MSX3"
1917,"T0000291","flat",0.0194,505.3655,"WK","WK86","MSX3"
1918,"T0000291","flat",0.0481,505.8247,"WK","WK86","MSX3"
1919,"T0000291","short",0.0087,506.0397,"WK","WK86","MSX3"
1920,"T0000291","short-ur",0.004,507.9198,"WK","WK86","MSX3"
1921,"T0000291","short-ur",0.0076,508.1216,"WK","WK86","MSX3"
1922,"T0000291","short-ur",0.0035,509.0851,"WK","WK86","MSX3"
1923,"T0000291","flat",0.0471,511.5637,"WK","WK86","MSX3"
1924,"T0000291","short",0.004,533.0554,"WK","WK86","MSX3"
1925,"T0000291","flat",0.0215,533.3038,"WK","WK86","MSX3"
1926,"T0000291","flat-z",0.0604,533.5106,"WK","WK86","MSX3"
1927,"T0000291","short",0.0051,533.9243,"WK","WK86","MSX3"
1928,"T0000291","flat",0.023,534.4082,"WK","WK86","MSX3"
1929,"T0000291","flat",0.0215,542.9775,"WK","WK86","MSX3"
1930,"T0000291","flat",0.0143,544.0722,"WK","WK86","MSX3"
1931,"T0000291","step up",0.0291,546.5328,"WK","WK86","MSX3"
1932,"T0000291","flat",0.0179,546.7561,"WK","WK86","MSX3"
1933,"T0000291","inverted-u",0.0291,547.6152,"WK","WK86","MSX3"
1934,"T0000291","short",0.0081,549.5469,"WK","WK86","MSX3"
1935,"T0000291","short",0.0035,553.2108,"WK","WK86","MSX3"
1936,"T0000291","step up",0.0296,566.4808,"WK","WK86","MSX3"
1937,"T0000291","flat",0.0143,566.6918,"WK","WK86","MSX3"
1938,"T0000291","short",0.0097,566.7282,"WK","WK86","MSX3"
1939,"T0000291","step up",0.0532,622.7788,"WK","WK86","MSX3"
1940,"T0000291","short",0.0051,623.2729,"WK","WK86","MSX3"
1941,"T0000291","flat",0.0199,625.5656,"WK","WK86","MSX3"
1942,"T0000291","short",0.0051,626.7391,"WK","WK86","MSX3"
1943,"T0000291","short",0.0066,630.2755,"WK","WK86","MSX3"
1944,"T0000291","multi-step",0.0266,630.4839,"WK","WK86","MSX3"
1945,"T0000291","flat",0.0163,630.8735,"WK","WK86","MSX3"
1946,"T0000291","step up",0.0378,631.0932,"WK","WK86","MSX3"
1947,"T0000291","step up",0.0389,633.1033,"WK","WK86","MSX3"
1948,"T0000291","step up",0.0337,633.5216,"WK","WK86","MSX3"
1949,"T0000291","short",0.0051,635.6177,"WK","WK86","MSX3"
1950,"T0000291","short-dr",0.0087,636.0581,"WK","WK86","MSX3"
1951,"T0000291","flat",0.0276,643.3869,"WK","WK86","MSX3"
1952,"T0000291","flat",0.043,643.7678,"WK","WK86","MSX3"
1953,"T0000291","flat",0.0455,643.991,"WK","WK86","MSX3"
1954,"T0000291","flat-mz",0.0778,644.1,"WK","WK86","MSX3"
1955,"T0000291","flat",0.0865,644.3279,"WK","WK86","MSX3"
1956,"T0000291","flat",0.0911,644.6069,"WK","WK86","MSX3"
1957,"T0000291","flat",0.0168,644.8466,"WK","WK86","MSX3"
1958,"T0000291","flat",0.0322,645.0467,"WK","WK86","MSX3"
1959,"T0000291","step up",0.0327,650.0024,"WK","WK86","MSX3"
1960,"T0000291","trill",0.0394,676.7728,"WK","WK86","MSX3"
1961,"T0000291","trill",0.0302,676.9172,"WK","WK86","MSX3"
1962,"T0000291","trill",0.0281,677.3969,"WK","WK86","MSX3"
1963,"T0000291","short",0.0061,689.1094,"WK","WK86","MSX3"
1964,"T0000291","trill-c",0.0701,691.6213,"WK","WK86","MSX3"
1965,"T0000291","trill",0.0276,692.1461,"WK","WK86","MSX3"
1966,"T0000291","trill",0.0378,692.5076,"WK","WK86","MSX3"
1967,"T0000291","trill",0.0476,692.7995,"WK","WK86","MSX3"
1968,"T0000291","trill",0.0506,693.2085,"WK","WK86","MSX3"
1969,"T0000291","trill",0.0471,694.3933,"WK","WK86","MSX3"
1970,"T0000291","trill",0.0296,706.8364,"WK","WK86","MSX3"
1973,"T0000291","flat",0.0522,708.078,"WK","WK86","MSX3"
1974,"T0000291","flat",0.0271,708.206,"WK","WK86","MSX3"
1978,"T0000291","short",0.0076,708.8209,"WK","WK86","MSX3"
1980,"T0000291","complex",0.043,709.1118,"WK","WK86","MSX3"
1981,"T0000291","flat-z",0.024,709.184,"WK","WK86","MSX3"
1983,"T0000291","short-c",0.0102,709.5736,"WK","WK86","MSX3"
1984,"T0000291","short",0.0035,709.6043,"WK","WK86","MSX3"
1985,"T0000291","flat",0.0522,709.7441,"WK","WK86","MSX3"
1986,"T0000291","upward ramp",0.0296,709.9386,"WK","WK86","MSX3"
1987,"T0000291","short",0.0097,710.3703,"WK","WK86","MSX3"
1988,"T0000291","flat",0.0747,710.549,"WK","WK86","MSX3"
1989,"T0000291","flat-z",0.0343,710.7896,"WK","WK86","MSX3"
1990,"T0000291","flat",0.0168,711.833,"WK","WK86","MSX3"
1991,"T0000291","flat",0.0163,714.5999,"WK","WK86","MSX3"
1992,"T0000291","flat",0.0143,714.6956,"WK","WK86","MSX3"
1993,"T0000291","flat",0.0506,714.8559,"WK","WK86","MSX3"
1994,"T0000291","flat",0.0153,714.9393,"WK","WK86","MSX3"
1996,"T0000291","flat-mz",0.1059,715.3331,"WK","WK86","MSX3"
1997,"T0000291","flat",0.0286,715.6218,"WK","WK86","MSX3"
1998,"T0000291","flat-z",0.0798,715.8349,"WK","WK86","MSX3"
1999,"T0000291","flat",0.0112,716.2239,"WK","WK86","MSX3"
2000,"T0000291","flat",0.0184,716.3356,"WK","WK86","MSX3"
2001,"T0000291","step up",0.0189,717.3713,"WK","WK86","MSX3"
2002,"T0000291","inverted-u",0.067,717.7671,"WK","WK86","MSX3"
2003,"T0000291","short",0.0081,718.0584,"WK","WK86","MSX3"
2004,"T0000291","flat",0.0174,721.2185,"WK","WK86","MSX3"
2005,"T0000291","short",0.0056,725.2817,"WK","WK86","MSX3"
2006,"T0000291","short",0.003,735.018,"WK","WK86","MSX3"
2007,"T0000291","flat",0.0291,735.2355,"WK","WK86","MSX3"
2008,"T0000291","flat-z",0.1402,735.4567,"WK","WK86","MSX3"
2009,"T0000291","complex",0.1848,735.7506,"WK","WK86","MSX3"
2010,"T0000291","flat",0.023,736.1336,"WK","WK86","MSX3"
2011,"T0000291","flat",0.0209,751.8203,"WK","WK86","MSX3"
2012,"T0000291","trill",0.0348,759.8714,"WK","WK86","MSX3"
2013,"T0000291","upward ramp",0.0153,762.3218,"WK","WK86","MSX3"
2014,"T0000291","short",0.0092,762.3941,"WK","WK86","MSX3"
2015,"T0000291","trill",0.0343,765.5086,"WK","WK86","MSX3"
2016,"T0000291","trill",0.066,765.6079,"WK","WK86","MSX3"
2017,"T0000291","trill",0.0547,768.1065,"WK","WK86","MSX3"
2018,"T0000291","flat",0.0573,794.629,"WK","WK86","MSX3"
2019,"T0000291","flat",0.0583,803.3244,"WK","WK86","MSX3"
2020,"T0000291","flat-mz",0.0732,803.5794,"WK","WK86","MSX3"
2021,"T0000291","flat",0.0675,831.0963,"WK","WK86","MSX3"
2022,"T0000291","flat",0.0174,834.9337,"WK","WK86","MSX3"
2023,"T0000291","short",0.0071,838.638,"WK","WK86","MSX3"
2024,"T0000291","flat-mz",0.0558,838.6657,"WK","WK86","MSX3"
2025,"T0000291","step up",0.046,838.9033,"WK","WK86","MSX3"
2026,"T0000291","short",0.0092,839.8085,"WK","WK86","MSX3"
2027,"T0000291","flat",0.0261,873.944,"WK","WK86","MSX3"
2028,"T0000291","downward ramp",0.0256,889.8739,"WK","WK86","MSX3"
2029,"T0000291","unclear",0.0194,890.1253,"WK","WK86","MSX3"
2030,"T0000291","short",0.0081,890.3081,"WK","WK86","MSX3"
2031,"T0000291","unclear",0.0199,890.3408,"WK","WK86","MSX3"
2032,"T0000291","unclear",0.0271,891.7852,"WK","WK86","MSX3"
2033,"T0000291","trill",0.0189,900.2603,"WK","WK86","MSX3"
2034,"T0000291","trill",0.0281,911.8264,"WK","WK86","MSX3"
2035,"T0000291","flat",0.0148,911.8735,"WK","WK86","MSX3"
2036,"T0000291","flat",0.0317,912.0527,"WK","WK86","MSX3"
2037,"T0000291","trill",0.0286,921.304,"WK","WK86","MSX3"
2038,"T0000291","trill-c",0.0363,921.5472,"WK","WK86","MSX3"
2039,"T0000291","unclear",0.0204,923.0167,"WK","WK86","MSX3"
2040,"T0000291","trill-c",0.0343,923.4503,"WK","WK86","MSX3"
2041,"T0000291","trill",0.0343,924.2654,"WK","WK86","MSX3"
2042,"T0000291","trill",0.024,924.7196,"WK","WK86","MSX3"
2043,"T0000291","inverted-u",0.024,925.8224,"WK","WK86","MSX3"
2044,"T0000291","short",0.0046,926.8331,"WK","WK86","MSX3"
2045,"T0000291","complex",0.0435,927.0087,"WK","WK86","MSX3"
2047,"T0000291","flat",0.0808,927.4362,"WK","WK86","MSX3"
2048,"T0000291","flat",0.0256,927.6564,"WK","WK86","MSX3"
2049,"T0000291","flat",0.0819,927.7153,"WK","WK86","MSX3"
2050,"T0000291","flat",0.0609,927.8571,"WK","WK86","MSX3"
2051,"T0000291","flat",0.0353,928.0875,"WK","WK86","MSX3"
2052,"T0000291","unclear",0.0163,937.8016,"WK","WK86","MSX3"
2053,"T0000291","short",0.0076,938.1975,"WK","WK86","MSX3"
2054,"T0000291","trill",0.0414,938.2359,"WK","WK86","MSX3"
2055,"T0000291","flat",0.0281,1005.9924,"WK","WK86","MSX3"
2056,"T0000291","flat",0.0143,1006.2853,"WK","WK86","MSX3"
2057,"T0000291","flat",0.1433,1006.8003,"WK","WK86","MSX3"
2058,"T0000291","short-su",0.0066,1070.8193,"WK","WK86","MSX3"
2059,"T0000291","flat-z",0.0194,1071.1049,"WK","WK86","MSX3"
2060,"T0000291","flat",0.1039,1072.1719,"WK","WK86","MSX3"
2061,"T0000291","flat",0.0174,1075.4033,"WK","WK86","MSX3"
2062,"T0000291","short",0.0087,1076.2102,"WK","WK86","MSX3"
2063,"T0000291","flat",0.0281,1076.3985,"WK","WK86","MSX3"
2064,"T0000291","flat",0.0296,1076.8122,"WK","WK86","MSX3"
2065,"T0000291","flat",0.0286,1080.4853,"WK","WK86","MSX3"
2066,"T0000291","short",0.0081,1080.6953,"WK","WK86","MSX3"
2067,"T0000291","short",0.0081,1082.0244,"WK","WK86","MSX3"
2068,"T0000291","flat",0.0174,1106.4494,"WK","WK86","MSX3"
2069,"T0000291","short",0.0056,1106.522,"WK","WK86","MSX3"
2070,"T0000291","flat-mz",0.0506,1106.7232,"WK","WK86","MSX3"
2071,"T0000291","flat",0.0194,1106.9844,"WK","WK86","MSX3"
2072,"T0000291","complex",0.0496,1107.1672,"WK","WK86","MSX3"
2073,"T0000291","flat",0.0168,1110.0379,"WK","WK86","MSX3"
2074,"T0000291","flat",0.0163,1224.6343,"WK","WK86","MSX3"
2075,"T0000291","inverted-u",0.025,1331.4815,"WK","WK86","MSX3"
2076,"T0000291","flat-z",0.023,1331.7979,"WK","WK86","MSX3"
2077,"T0000291","flat",0.0496,1336.4582,"WK","WK86","MSX3"
2078,"T0000291","short",0.0097,1337.5451,"WK","WK86","MSX3"
2079,"T0000291","multi-step",0.0793,1341.5372,"WK","WK86","MSX3"
2080,"T0000291","multi-step",0.1218,1341.7189,"WK","WK86","MSX3"
2081,"T0000291","multi-step",0.0384,1342.0231,"WK","WK86","MSX3"
2082,"T0000291","flat",0.0906,1549.4051,"WK","WK86","MSX3"
2083,"T0000291","flat",0.0189,1549.9331,"WK","WK86","MSX3"
2084,"T0000291","flat",0.0281,1550.4035,"WK","WK86","MSX3"
2085,"T0000291","flat",0.1095,1550.512,"WK","WK86","MSX3"
2086,"T0000291","flat",0.0916,1550.8792,"WK","WK86","MSX3"
2087,"T0000291","short",0.0102,1557.1153,"WK","WK86","MSX3"
2088,"T0000291","step up",0.0271,1557.6284,"WK","WK86","MSX3"
2089,"T0000291","short",0.0112,1594.2103,"WK","WK86","MSX3"
2090,"T0000291","short",0.0076,1594.5262,"WK","WK86","MSX3"
2091,"T0000291","short",0.0066,1594.9572,"WK","WK86","MSX3"
2092,"T0000291","step down",0.0148,1641.6251,"WK","WK86","MSX3"
2093,"T0000291","flat",0.0153,1641.9492,"WK","WK86","MSX3"
2094,"T0000292","short",0.0046,0.5719,"WK","WK85","MSX3"
2095,"T0000292","step up",0.0245,1.4074,"WK","WK85","MSX3"
2096,"T0000292","trill",0.0414,3.4237,"WK","WK85","MSX3"
2097,"T0000292","step up",0.0353,3.6669,"WK","WK85","MSX3"
2099,"T0000292","step up",0.0435,5.2561,"WK","WK85","MSX3"
2100,"T0000292","short",0.0035,6.657,"WK","WK85","MSX3"
2102,"T0000292","trill-c",0.0522,7.3359,"WK","WK85","MSX3"
2103,"T0000292","flat",0.0215,7.6103,"WK","WK85","MSX3"
2104,"T0000292","trill",0.0527,8.6881,"WK","WK85","MSX3"
2105,"T0000292","trill",0.0368,9.4371,"WK","WK85","MSX3"
2106,"T0000292","trill-c",0.0558,9.878,"WK","WK85","MSX3"
2107,"T0000292","step up",0.0604,10.1785,"WK","WK85","MSX3"
2108,"T0000292","trill",0.043,10.5743,"WK","WK85","MSX3"
2109,"T0000292","trill",0.044,15.2755,"WK","WK85","MSX3"
2110,"T0000292","flat",0.025,16.1873,"WK","WK85","MSX3"
2111,"T0000292","trill-c",0.0583,16.8263,"WK","WK85","MSX3"
2112,"T0000292","trill",0.0399,17.6419,"WK","WK85","MSX3"
2113,"T0000292","trill",0.0378,18.7612,"WK","WK85","MSX3"
2115,"T0000292","unclear",0.025,21.739,"WK","WK85","MSX3"
2116,"T0000292","short",5e-04,22.0707,"WK","WK85","MSX3"
2117,"T0000292","short",5e-04,22.104,"WK","WK85","MSX3"
2118,"T0000292","step up",0.025,22.2786,"WK","WK85","MSX3"
2119,"T0000292","trill-c",0.0481,22.5249,"WK","WK85","MSX3"
2121,"T0000292","flat",0.0317,23.2376,"WK","WK85","MSX3"
2122,"T0000292","flat-mz",0.1208,23.4183,"WK","WK85","MSX3"
2123,"T0000292","flat-mz",0.088,23.6538,"WK","WK85","MSX3"
2124,"T0000292","complex",0.1008,23.8561,"WK","WK85","MSX3"
2125,"T0000292","complex",0.152,24.0634,"WK","WK85","MSX3"
2126,"T0000292","flat-mz",0.1105,24.3092,"WK","WK85","MSX3"
2127,"T0000292","flat",0.0527,24.5319,"WK","WK85","MSX3"
2128,"T0000292","flat",0.0675,24.727,"WK","WK85","MSX3"
2129,"T0000292","flat",0.0834,24.9692,"WK","WK85","MSX3"
2130,"T0000292","flat",0.0225,25.1699,"WK","WK85","MSX3"
2131,"T0000292","trill",0.0506,25.6634,"WK","WK85","MSX3"
2133,"T0000292","flat",0.1146,26.1114,"WK","WK85","MSX3"
2134,"T0000292","flat",0.1172,26.3388,"WK","WK85","MSX3"
2135,"T0000292","flat",0.0327,28.2286,"WK","WK85","MSX3"
2136,"T0000292","flat",0.0174,28.4103,"WK","WK85","MSX3"
2137,"T0000292","flat",0.0128,28.612,"WK","WK85","MSX3"
2138,"T0000292","short",0.0097,31.2954,"WK","WK85","MSX3"
