"unique.id","file.name","label","duration","start.time","strain","rat.id","recording"
1,"T0000083","flat",0.0215,92.7119,"SD","SD22","MomAlone"
2,"T0000083","short",0.002,181.1256,"SD","SD22","MomAlone"
3,"T0000083","short",0.0035,195.5476,"SD","SD22","MomAlone"
4,"T0000083","trill-f",0.0296,200.5632,"SD","SD22","MomAlone"
5,"T0000083","flat",0.0312,246.3754,"SD","SD22","MomAlone"
6,"T0000083","short",0.001,279.6805,"SD","SD22","MomAlone"
7,"T0000084","unclear",0.0066,122.8641,"SD","SD22","PupsSep"
8,"T0000084","unclear",0.0143,123.0156,"SD","SD22","PupsSep"
9,"T0000084","unclear",0.0117,123.1662,"SD","SD22","PupsSep"
10,"T0000084","short",0.004,126.2356,"SD","SD22","PupsSep"
11,"T0000084","short",0.0046,133.6432,"SD","SD22","PupsSep"
12,"T0000084","short-ur",0.001,136.2237,"SD","SD22","PupsSep"
13,"T0000084","short",0.004,155.5261,"SD","SD22","PupsSep"
14,"T0000084","short",0.0046,157.4138,"SD","SD22","PupsSep"
17,"T0000084","short",5e-04,178.1201,"SD","SD22","PupsSep"
18,"T0000084","short",0.0035,198.3994,"SD","SD22","PupsSep"
19,"T0000084","short-ur",5e-04,279.5458,"SD","SD22","PupsSep"
21,"T0000084","short",0.001,300.1277,"SD","SD22","PupsSep"
22,"T0000085","flat",0.0261,0.1018,"SD","SD22","MBT"
23,"T0000085","flat",0.0414,0.4925,"SD","SD22","MBT"
24,"T0000085","flat",0.0302,0.9569,"SD","SD22","MBT"
25,"T0000085","flat-z",0.0747,1.2605,"SD","SD22","MBT"
26,"T0000085","flat-z",0.0721,1.4551,"SD","SD22","MBT"
27,"T0000085","flat-z",0.0486,1.6471,"SD","SD22","MBT"
28,"T0000085","flat-z",0.0568,1.8216,"SD","SD22","MBT"
29,"T0000085","flat",0.0373,1.9952,"SD","SD22","MBT"
30,"T0000085","flat",0.0568,2.4263,"SD","SD22","MBT"
31,"T0000085","flat",0.0184,2.9977,"SD","SD22","MBT"
32,"T0000085","flat",0.0696,3.3085,"SD","SD22","MBT"
33,"T0000085","flat",0.1049,3.9183,"SD","SD22","MBT"
34,"T0000085","flat",0.0732,4.1779,"SD","SD22","MBT"
36,"T0000085","flat",0.0957,4.5742,"SD","SD22","MBT"
39,"T0000085","flat-z",0.0496,5.1092,"SD","SD22","MBT"
40,"T0000085","flat",0.064,5.2858,"SD","SD22","MBT"
41,"T0000085","flat-mz",0.0399,5.4727,"SD","SD22","MBT"
42,"T0000085","flat-z",0.0614,5.6299,"SD","SD22","MBT"
43,"T0000085","flat",0.0834,5.8127,"SD","SD22","MBT"
44,"T0000085","flat",0.0537,6.0195,"SD","SD22","MBT"
45,"T0000085","flat",0.0834,6.2069,"SD","SD22","MBT"
47,"T0000085","flat",0.0819,6.5827,"SD","SD22","MBT"
49,"T0000085","flat",0.0757,6.9693,"SD","SD22","MBT"
50,"T0000085","flat",0.0834,7.1669,"SD","SD22","MBT"
51,"T0000085","flat",0.067,7.3625,"SD","SD22","MBT"
52,"T0000085","short",0.0076,7.5545,"SD","SD22","MBT"
53,"T0000085","short",0.0056,7.5934,"SD","SD22","MBT"
54,"T0000085","flat-z",0.0517,7.723,"SD","SD22","MBT"
55,"T0000085","flat",0.0122,7.9052,"SD","SD22","MBT"
56,"T0000085","flat",0.0199,7.9513,"SD","SD22","MBT"
57,"T0000085","flat",0.0542,8.0788,"SD","SD22","MBT"
58,"T0000085","flat",0.0839,8.2554,"SD","SD22","MBT"
59,"T0000085","flat",0.1157,8.4587,"SD","SD22","MBT"
60,"T0000085","flat",0.0604,8.6917,"SD","SD22","MBT"
61,"T0000085","flat-z",0.0491,8.8796,"SD","SD22","MBT"
62,"T0000085","flat",0.0481,9.0649,"SD","SD22","MBT"
63,"T0000085","flat",0.0486,9.24,"SD","SD22","MBT"
64,"T0000085","flat",0.0286,9.4346,"SD","SD22","MBT"
65,"T0000085","flat",0.0327,9.604,"SD","SD22","MBT"
66,"T0000085","flat",0.0281,9.7766,"SD","SD22","MBT"
67,"T0000085","short",0.0056,9.9517,"SD","SD22","MBT"
68,"T0000085","flat",0.089,10.5569,"SD","SD22","MBT"
69,"T0000085","flat",0.0604,10.7811,"SD","SD22","MBT"
71,"T0000085","flat",0.0911,11.4734,"SD","SD22","MBT"
72,"T0000085","flat",0.0517,11.7063,"SD","SD22","MBT"
74,"T0000085","flat",0.0563,12.0826,"SD","SD22","MBT"
75,"T0000085","flat-z",0.0496,12.2716,"SD","SD22","MBT"
77,"T0000085","flat",0.0404,12.6254,"SD","SD22","MBT"
78,"T0000085","flat",0.0327,13.4164,"SD","SD22","MBT"
79,"T0000085","flat-z",0.0691,13.5756,"SD","SD22","MBT"
81,"T0000085","flat",0.065,13.9694,"SD","SD22","MBT"
83,"T0000085","flat",0.0343,14.3508,"SD","SD22","MBT"
84,"T0000085","flat",0.0604,14.7148,"SD","SD22","MBT"
85,"T0000085","flat",0.0885,15.3559,"SD","SD22","MBT"
86,"T0000085","flat",0.0993,15.5719,"SD","SD22","MBT"
87,"T0000085","flat",0.087,15.7383,"SD","SD22","MBT"
88,"T0000085","flat",0.0926,15.9257,"SD","SD22","MBT"
89,"T0000085","flat",0.0302,16.1361,"SD","SD22","MBT"
90,"T0000085","flat",0.0332,16.9287,"SD","SD22","MBT"
91,"T0000085","flat",0.0368,17.1269,"SD","SD22","MBT"
92,"T0000085","flat",0.0742,17.3281,"SD","SD22","MBT"
93,"T0000085","flat-z",0.0419,18.4371,"SD","SD22","MBT"
94,"T0000085","flat",0.1489,18.882,"SD","SD22","MBT"
95,"T0000085","flat",0.043,19.1047,"SD","SD22","MBT"
96,"T0000085","flat",0.0542,19.181,"SD","SD22","MBT"
97,"T0000085","flat",0.0568,19.3377,"SD","SD22","MBT"
98,"T0000085","flat",0.0721,19.4723,"SD","SD22","MBT"
99,"T0000085","flat",0.1505,20.907,"SD","SD22","MBT"
100,"T0000085","flat-mz",0.1909,21.1481,"SD","SD22","MBT"
101,"T0000085","flat",0.172,21.4748,"SD","SD22","MBT"
102,"T0000085","flat",0.0286,21.8695,"SD","SD22","MBT"
103,"T0000085","flat",0.0225,22.3124,"SD","SD22","MBT"
104,"T0000085","flat",0.0716,22.5551,"SD","SD22","MBT"
105,"T0000085","flat",0.1162,22.9672,"SD","SD22","MBT"
106,"T0000085","flat",0.1024,23.4255,"SD","SD22","MBT"
107,"T0000085","flat",0.1111,23.6625,"SD","SD22","MBT"
108,"T0000085","flat",0.0742,24.1505,"SD","SD22","MBT"
109,"T0000085","flat",0.0143,24.4167,"SD","SD22","MBT"
111,"T0000085","flat",0.0389,24.7024,"SD","SD22","MBT"
112,"T0000085","flat",0.068,24.7802,"SD","SD22","MBT"
113,"T0000085","flat",0.0583,24.9717,"SD","SD22","MBT"
114,"T0000085","flat",0.132,25.1714,"SD","SD22","MBT"
115,"T0000085","flat",0.0803,25.4259,"SD","SD22","MBT"
116,"T0000085","flat",0.1264,25.6721,"SD","SD22","MBT"
117,"T0000085","flat",0.0542,26.0613,"SD","SD22","MBT"
118,"T0000085","flat",0.0486,26.2348,"SD","SD22","MBT"
119,"T0000085","flat",0.0957,26.7243,"SD","SD22","MBT"
121,"T0000085","flat",0.045,27.0561,"SD","SD22","MBT"
122,"T0000085","flat",0.0317,27.8558,"SD","SD22","MBT"
123,"T0000085","flat",0.107,28.0355,"SD","SD22","MBT"
124,"T0000085","flat",0.1008,28.2567,"SD","SD22","MBT"
125,"T0000085","flat",0.0972,28.4687,"SD","SD22","MBT"
126,"T0000085","step up",0.1203,28.6735,"SD","SD22","MBT"
127,"T0000085","flat",0.0419,28.9003,"SD","SD22","MBT"
128,"T0000085","short",0.0087,28.9868,"SD","SD22","MBT"
129,"T0000085","flat",0.0522,29.2536,"SD","SD22","MBT"
130,"T0000085","flat",0.0542,30.5955,"SD","SD22","MBT"
131,"T0000085","flat",0.0865,31.2565,"SD","SD22","MBT"
132,"T0000085","flat",0.0921,33.0368,"SD","SD22","MBT"
133,"T0000085","flat",0.0819,33.8488,"SD","SD22","MBT"
136,"T0000085","unclear",0.0153,34.7253,"SD","SD22","MBT"
137,"T0000085","flat",0.0609,35.585,"SD","SD22","MBT"
138,"T0000085","flat",0.0926,36.6008,"SD","SD22","MBT"
139,"T0000085","flat",0.0332,37.2116,"SD","SD22","MBT"
140,"T0000085","flat",0.128,38.571,"SD","SD22","MBT"
141,"T0000085","flat",0.0788,39.2412,"SD","SD22","MBT"
142,"T0000085","flat",0.0578,39.4424,"SD","SD22","MBT"
143,"T0000085","flat",0.0455,40.9651,"SD","SD22","MBT"
145,"T0000085","flat",0.1474,41.6081,"SD","SD22","MBT"
146,"T0000085","flat",0.0276,42.0142,"SD","SD22","MBT"
147,"T0000085","flat",0.0701,42.2256,"SD","SD22","MBT"
148,"T0000085","flat",0.0261,42.3905,"SD","SD22","MBT"
149,"T0000085","flat",0.0296,42.4524,"SD","SD22","MBT"
150,"T0000085","flat",0.1382,42.6132,"SD","SD22","MBT"
151,"T0000085","flat",0.0583,43.6413,"SD","SD22","MBT"
152,"T0000085","flat",0.0332,47.3103,"SD","SD22","MBT"
153,"T0000085","step down",0.0788,47.4941,"SD","SD22","MBT"
154,"T0000085","flat",0.0337,48.3875,"SD","SD22","MBT"
155,"T0000085","flat",0.0517,48.6164,"SD","SD22","MBT"
157,"T0000085","flat",0.0783,49.5057,"SD","SD22","MBT"
158,"T0000085","flat",0.0696,49.86,"SD","SD22","MBT"
159,"T0000085","flat",0.0721,51.243,"SD","SD22","MBT"
160,"T0000085","flat",0.0312,51.9101,"SD","SD22","MBT"
161,"T0000085","flat",0.0655,53.7415,"SD","SD22","MBT"
162,"T0000085","flat",0.0645,53.9304,"SD","SD22","MBT"
163,"T0000085","flat",0.0609,54.2929,"SD","SD22","MBT"
165,"T0000085","flat",0.025,54.702,"SD","SD22","MBT"
166,"T0000085","flat",0.0542,54.9488,"SD","SD22","MBT"
167,"T0000085","flat",0.1044,55.1582,"SD","SD22","MBT"
168,"T0000085","flat",0.0768,56.2831,"SD","SD22","MBT"
169,"T0000085","flat",0.066,56.4725,"SD","SD22","MBT"
170,"T0000085","flat",0.0512,57.1156,"SD","SD22","MBT"
171,"T0000085","flat",0.0675,57.7407,"SD","SD22","MBT"
172,"T0000085","flat",0.0619,57.9348,"SD","SD22","MBT"
173,"T0000085","flat",0.0317,58.1473,"SD","SD22","MBT"
174,"T0000085","flat",0.0747,59.4175,"SD","SD22","MBT"
175,"T0000085","short",0.0112,59.627,"SD","SD22","MBT"
176,"T0000085","flat",0.0276,60.5204,"SD","SD22","MBT"
177,"T0000085","flat",0.0793,61.078,"SD","SD22","MBT"
178,"T0000085","flat",0.1116,61.2746,"SD","SD22","MBT"
179,"T0000085","flat",0.0358,61.5229,"SD","SD22","MBT"
180,"T0000085","flat-z",0.086,61.6857,"SD","SD22","MBT"
181,"T0000085","flat",0.068,62.1404,"SD","SD22","MBT"
182,"T0000085","flat",0.0803,63.7916,"SD","SD22","MBT"
183,"T0000085","flat",0.0389,64.2334,"SD","SD22","MBT"
184,"T0000085","flat",0.0296,66.3091,"SD","SD22","MBT"
185,"T0000085","flat-z",0.0593,66.8748,"SD","SD22","MBT"
186,"T0000085","flat",0.0327,67.3894,"SD","SD22","MBT"
187,"T0000085","flat",0.0931,67.673,"SD","SD22","MBT"
188,"T0000085","flat",0.0122,67.9541,"SD","SD22","MBT"
189,"T0000085","flat",0.0977,68.1763,"SD","SD22","MBT"
190,"T0000085","flat-z",0.0522,68.42,"SD","SD22","MBT"
191,"T0000085","flat",0.0737,71.0271,"SD","SD22","MBT"
192,"T0000085","flat",0.0179,71.1408,"SD","SD22","MBT"
193,"T0000085","flat",0.0317,71.6851,"SD","SD22","MBT"
194,"T0000085","flat",0.0921,72.0983,"SD","SD22","MBT"
195,"T0000085","step up",0.0343,72.4423,"SD","SD22","MBT"
196,"T0000085","flat",0.067,72.5452,"SD","SD22","MBT"
197,"T0000085","flat",0.0783,73.0803,"SD","SD22","MBT"
198,"T0000085","flat",0.0552,73.3199,"SD","SD22","MBT"
201,"T0000085","flat-z",0.2094,74.0254,"SD","SD22","MBT"
202,"T0000085","flat",0.1909,74.3403,"SD","SD22","MBT"
203,"T0000085","flat",0.2206,74.6398,"SD","SD22","MBT"
204,"T0000085","flat",0.1172,74.969,"SD","SD22","MBT"
205,"T0000085","flat",0.1111,75.1784,"SD","SD22","MBT"
206,"T0000085","flat",0.1269,75.3715,"SD","SD22","MBT"
207,"T0000085","flat",0.0988,75.5809,"SD","SD22","MBT"
208,"T0000085","flat",0.1402,75.7708,"SD","SD22","MBT"
209,"T0000085","flat",0.1408,75.9818,"SD","SD22","MBT"
211,"T0000085","flat-z",0.108,76.5168,"SD","SD22","MBT"
212,"T0000085","flat-z",0.0967,76.7293,"SD","SD22","MBT"
214,"T0000085","flat",0.0849,77.2162,"SD","SD22","MBT"
215,"T0000085","flat-z",0.1576,77.3826,"SD","SD22","MBT"
216,"T0000085","flat-mz",0.0732,77.6483,"SD","SD22","MBT"
218,"T0000085","unclear",0.0583,78.1762,"SD","SD22","MBT"
219,"T0000085","flat",0.0343,78.3472,"SD","SD22","MBT"
220,"T0000085","flat",0.0215,78.6467,"SD","SD22","MBT"
221,"T0000085","flat",0.0399,79.1234,"SD","SD22","MBT"
226,"T0000085","flat",0.1034,80.9523,"SD","SD22","MBT"
228,"T0000085","flat",0.2836,81.3583,"SD","SD22","MBT"
229,"T0000085","flat",0.0977,81.732,"SD","SD22","MBT"
230,"T0000085","flat",0.0926,81.944,"SD","SD22","MBT"
233,"T0000085","flat",0.0332,82.8861,"SD","SD22","MBT"
234,"T0000085","flat",0.0481,83.0453,"SD","SD22","MBT"
235,"T0000085","flat-z",0.1372,83.1226,"SD","SD22","MBT"
236,"T0000085","flat-z",0.0839,83.31,"SD","SD22","MBT"
237,"T0000085","flat-z",0.0808,83.5271,"SD","SD22","MBT"
238,"T0000085","flat",0.1187,83.7862,"SD","SD22","MBT"
240,"T0000085","flat",0.1873,84.3304,"SD","SD22","MBT"
242,"T0000085","flat",0.0742,85.4773,"SD","SD22","MBT"
243,"T0000085","flat",0.132,85.6939,"SD","SD22","MBT"
244,"T0000085","flat",0.1192,85.8951,"SD","SD22","MBT"
245,"T0000085","flat",0.0399,86.0728,"SD","SD22","MBT"
246,"T0000085","flat",0.0788,86.2755,"SD","SD22","MBT"
247,"T0000085","flat",0.0645,86.53,"SD","SD22","MBT"
248,"T0000085","flat",0.0353,86.6519,"SD","SD22","MBT"
251,"T0000085","flat-z",0.0962,87.2053,"SD","SD22","MBT"
253,"T0000085","flat-z",0.0404,87.6677,"SD","SD22","MBT"
254,"T0000085","flat",0.0829,88.003,"SD","SD22","MBT"
255,"T0000085","flat",0.214,88.217,"SD","SD22","MBT"
256,"T0000085","flat",0.0834,88.5457,"SD","SD22","MBT"
257,"T0000085","flat",0.132,88.7895,"SD","SD22","MBT"
258,"T0000085","flat",0.0199,89.0552,"SD","SD22","MBT"
259,"T0000085","flat",0.0168,89.1914,"SD","SD22","MBT"
260,"T0000085","flat",0.0225,89.2385,"SD","SD22","MBT"
263,"T0000085","flat",0.1745,89.8631,"SD","SD22","MBT"
264,"T0000085","flat",0.1408,90.1739,"SD","SD22","MBT"
265,"T0000085","flat",0.1361,90.4371,"SD","SD22","MBT"
266,"T0000085","flat",0.046,90.6961,"SD","SD22","MBT"
267,"T0000085","flat",0.0389,91.2281,"SD","SD22","MBT"
270,"T0000085","flat",0.2094,92.2956,"SD","SD22","MBT"
271,"T0000085","flat",0.1264,92.5598,"SD","SD22","MBT"
272,"T0000085","flat",0.0655,92.824,"SD","SD22","MBT"
273,"T0000085","flat",0.0276,93.1691,"SD","SD22","MBT"
274,"T0000085","flat",0.0609,93.3934,"SD","SD22","MBT"
275,"T0000085","flat",0.0552,93.5633,"SD","SD22","MBT"
276,"T0000085","flat",0.0742,94.2315,"SD","SD22","MBT"
277,"T0000085","flat",0.0691,94.3892,"SD","SD22","MBT"
278,"T0000085","flat",0.0737,94.893,"SD","SD22","MBT"
279,"T0000085","flat",0.0168,95.7803,"SD","SD22","MBT"
280,"T0000085","flat",0.0716,97.0229,"SD","SD22","MBT"
281,"T0000085","flat",0.0384,97.4028,"SD","SD22","MBT"
284,"T0000085","flat",0.1244,98.0321,"SD","SD22","MBT"
285,"T0000085","flat",0.108,98.435,"SD","SD22","MBT"
286,"T0000085","flat",0.024,98.732,"SD","SD22","MBT"
287,"T0000085","flat",0.088,99.0238,"SD","SD22","MBT"
288,"T0000085","flat",0.1064,99.266,"SD","SD22","MBT"
289,"T0000085","flat",0.0133,100.2019,"SD","SD22","MBT"
290,"T0000085","flat-z",0.0209,100.2449,"SD","SD22","MBT"
291,"T0000085","short-su",0.0051,100.6894,"SD","SD22","MBT"
292,"T0000085","flat",0.0271,101.0396,"SD","SD22","MBT"
293,"T0000085","inverted-u",0.0133,101.8127,"SD","SD22","MBT"
294,"T0000085","flat",0.0926,102.0927,"SD","SD22","MBT"
295,"T0000085","flat",0.1356,102.4501,"SD","SD22","MBT"
296,"T0000085","flat",0.0563,102.6503,"SD","SD22","MBT"
297,"T0000085","flat",0.0471,102.7307,"SD","SD22","MBT"
298,"T0000085","flat",0.0675,103.0241,"SD","SD22","MBT"
299,"T0000085","flat",0.0501,103.1823,"SD","SD22","MBT"
300,"T0000085","flat",0.0256,103.4347,"SD","SD22","MBT"
301,"T0000085","flat",0.0266,103.938,"SD","SD22","MBT"
302,"T0000085","flat-z",0.1326,105.0296,"SD","SD22","MBT"
303,"T0000085","flat",0.1797,105.3148,"SD","SD22","MBT"
304,"T0000085","flat-z",0.1254,105.6767,"SD","SD22","MBT"
307,"T0000085","flat",0.0209,106.6475,"SD","SD22","MBT"
308,"T0000085","flat-z",0.087,106.7929,"SD","SD22","MBT"
310,"T0000085","flat",0.0972,107.1687,"SD","SD22","MBT"
311,"T0000085","flat",0.0578,107.3843,"SD","SD22","MBT"
315,"T0000085","flat",0.0445,108.3745,"SD","SD22","MBT"
316,"T0000085","flat",0.0609,108.6438,"SD","SD22","MBT"
317,"T0000085","flat",0.0675,108.8286,"SD","SD22","MBT"
318,"T0000085","flat",0.1228,109.0938,"SD","SD22","MBT"
319,"T0000085","flat",0.0885,109.3416,"SD","SD22","MBT"
320,"T0000085","flat",0.1192,109.569,"SD","SD22","MBT"
321,"T0000085","flat",0.1259,109.8112,"SD","SD22","MBT"
322,"T0000085","flat",0.0593,110.0728,"SD","SD22","MBT"
323,"T0000085","flat",0.0721,110.3339,"SD","SD22","MBT"
325,"T0000085","flat",0.1361,110.5315,"SD","SD22","MBT"
326,"T0000085","flat",0.1064,110.8198,"SD","SD22","MBT"
327,"T0000085","flat",0.0798,111.1075,"SD","SD22","MBT"
328,"T0000085","flat",0.1034,111.3405,"SD","SD22","MBT"
329,"T0000085","flat",0.0998,111.5653,"SD","SD22","MBT"
330,"T0000085","flat",0.1341,111.7875,"SD","SD22","MBT"
331,"T0000085","flat",0.1054,112.0496,"SD","SD22","MBT"
332,"T0000085","flat",0.0752,112.2826,"SD","SD22","MBT"
333,"T0000085","flat",0.0803,112.4771,"SD","SD22","MBT"
334,"T0000085","flat",0.0634,112.685,"SD","SD22","MBT"
335,"T0000085","flat",0.1249,112.876,"SD","SD22","MBT"
336,"T0000085","flat",0.0501,113.1397,"SD","SD22","MBT"
337,"T0000085","flat",0.0614,113.3235,"SD","SD22","MBT"
338,"T0000085","flat",0.068,113.7121,"SD","SD22","MBT"
339,"T0000085","flat",0.0942,113.9015,"SD","SD22","MBT"
340,"T0000085","flat",0.1413,114.1125,"SD","SD22","MBT"
341,"T0000085","flat",0.0952,114.3874,"SD","SD22","MBT"
342,"T0000085","flat",0.1054,114.6173,"SD","SD22","MBT"
343,"T0000085","flat",0.1244,114.838,"SD","SD22","MBT"
344,"T0000085","flat",0.088,115.1057,"SD","SD22","MBT"
345,"T0000085","flat",0.0803,115.3157,"SD","SD22","MBT"
346,"T0000085","flat",0.109,115.5194,"SD","SD22","MBT"
347,"T0000085","flat",0.0983,115.7201,"SD","SD22","MBT"
350,"T0000085","flat",0.0122,116.3018,"SD","SD22","MBT"
353,"T0000085","short",0.0117,116.78,"SD","SD22","MBT"
355,"T0000085","flat",0.0517,117.0032,"SD","SD22","MBT"
356,"T0000085","flat-z",0.0675,117.185,"SD","SD22","MBT"
357,"T0000085","flat-z",0.0803,117.3667,"SD","SD22","MBT"
358,"T0000085","flat",0.0399,117.5869,"SD","SD22","MBT"
359,"T0000085","flat-mz",0.0424,117.7635,"SD","SD22","MBT"
360,"T0000085","flat",0.1664,117.891,"SD","SD22","MBT"
361,"T0000085","flat",0.0204,118.123,"SD","SD22","MBT"
362,"T0000085","flat",0.1561,118.1941,"SD","SD22","MBT"
363,"T0000085","flat",0.0184,118.5218,"SD","SD22","MBT"
364,"T0000085","flat",0.0302,118.6739,"SD","SD22","MBT"
365,"T0000085","flat-z",0.0215,118.7604,"SD","SD22","MBT"
366,"T0000085","flat",0.1382,118.8131,"SD","SD22","MBT"
367,"T0000085","short",0.0087,119.0876,"SD","SD22","MBT"
368,"T0000085","complex",0.087,120.5688,"SD","SD22","MBT"
369,"T0000085","flat",0.2135,121.8954,"SD","SD22","MBT"
370,"T0000085","flat",0.0332,122.1954,"SD","SD22","MBT"
371,"T0000085","flat",0.0179,122.2553,"SD","SD22","MBT"
372,"T0000085","short",0.0051,122.3034,"SD","SD22","MBT"
373,"T0000085","flat",0.0337,122.4084,"SD","SD22","MBT"
374,"T0000085","flat",0.0296,122.5139,"SD","SD22","MBT"
375,"T0000085","flat",0.0189,122.6557,"SD","SD22","MBT"
376,"T0000085","flat",0.046,122.8697,"SD","SD22","MBT"
377,"T0000085","flat",0.0363,123.4488,"SD","SD22","MBT"
378,"T0000085","flat",0.0486,125.8414,"SD","SD22","MBT"
379,"T0000085","flat",0.0522,126.0579,"SD","SD22","MBT"
380,"T0000085","flat-mz",0.0829,126.809,"SD","SD22","MBT"
381,"T0000085","flat-z",0.0957,126.9934,"SD","SD22","MBT"
382,"T0000085","flat-z",0.0783,127.2069,"SD","SD22","MBT"
383,"T0000085","short",0.0076,127.4378,"SD","SD22","MBT"
384,"T0000085","flat",0.0302,127.6129,"SD","SD22","MBT"
385,"T0000085","short-dr",0.0087,127.7414,"SD","SD22","MBT"
386,"T0000085","flat-z",0.0716,127.9344,"SD","SD22","MBT"
387,"T0000085","flat-z",0.0593,128.1658,"SD","SD22","MBT"
388,"T0000085","flat",0.024,129.9271,"SD","SD22","MBT"
389,"T0000085","flat-mz",0.0778,131.3187,"SD","SD22","MBT"
390,"T0000085","flat",0.0778,131.4964,"SD","SD22","MBT"
391,"T0000085","flat",0.1336,131.7201,"SD","SD22","MBT"
392,"T0000085","flat",0.0517,131.9065,"SD","SD22","MBT"
394,"T0000085","flat",0.1013,132.31,"SD","SD22","MBT"
395,"T0000085","flat",0.0849,134.6416,"SD","SD22","MBT"
396,"T0000085","flat",0.0983,134.8234,"SD","SD22","MBT"
397,"T0000085","flat",0.0957,135.0691,"SD","SD22","MBT"
398,"T0000085","flat",0.0752,135.3026,"SD","SD22","MBT"
399,"T0000085","short",0.0056,135.5525,"SD","SD22","MBT"
402,"T0000085","flat",0.0773,137.5047,"SD","SD22","MBT"
404,"T0000085","flat-z",0.1064,137.9128,"SD","SD22","MBT"
405,"T0000085","flat",0.0916,138.1145,"SD","SD22","MBT"
406,"T0000085","flat",0.0977,138.3418,"SD","SD22","MBT"
408,"T0000085","flat",0.068,138.7683,"SD","SD22","MBT"
411,"T0000085","flat",0.1218,139.4662,"SD","SD22","MBT"
412,"T0000085","flat",0.1459,139.6992,"SD","SD22","MBT"
413,"T0000085","flat",0.1346,139.9746,"SD","SD22","MBT"
414,"T0000085","flat",0.1571,140.2153,"SD","SD22","MBT"
415,"T0000085","flat",0.1377,140.4436,"SD","SD22","MBT"
416,"T0000085","flat",0.1187,140.6735,"SD","SD22","MBT"
417,"T0000085","flat",0.0389,140.8962,"SD","SD22","MBT"
418,"T0000085","flat",0.0424,141.2899,"SD","SD22","MBT"
419,"T0000085","flat",0.0506,141.5234,"SD","SD22","MBT"
420,"T0000085","step up",0.043,141.7886,"SD","SD22","MBT"
421,"T0000085","flat",0.066,141.954,"SD","SD22","MBT"
422,"T0000085","flat",0.0706,142.5387,"SD","SD22","MBT"
423,"T0000085","flat",0.0778,142.7635,"SD","SD22","MBT"
424,"T0000085","flat",0.0588,142.9744,"SD","SD22","MBT"
425,"T0000085","flat-z",0.1136,143.1429,"SD","SD22","MBT"
426,"T0000085","unclear",0.0486,143.3605,"SD","SD22","MBT"
427,"T0000085","flat-mz",0.1786,143.5069,"SD","SD22","MBT"
428,"T0000085","flat",0.0419,143.7347,"SD","SD22","MBT"
431,"T0000085","step up",0.132,144.2053,"SD","SD22","MBT"
432,"T0000085","flat",0.0952,144.4177,"SD","SD22","MBT"
433,"T0000085","flat",0.1239,144.6143,"SD","SD22","MBT"
434,"T0000085","flat",0.1146,144.8611,"SD","SD22","MBT"
435,"T0000085","flat",0.0942,145.0864,"SD","SD22","MBT"
436,"T0000085","flat",0.0778,145.305,"SD","SD22","MBT"
437,"T0000085","flat",0.0972,145.4981,"SD","SD22","MBT"
438,"T0000085","flat",0.0727,145.7285,"SD","SD22","MBT"
439,"T0000085","flat",0.0808,145.9148,"SD","SD22","MBT"
440,"T0000085","flat",0.0583,146.1329,"SD","SD22","MBT"
441,"T0000085","flat",0.0691,146.329,"SD","SD22","MBT"
442,"T0000085","flat",0.0547,146.521,"SD","SD22","MBT"
443,"T0000085","flat",0.0701,146.7269,"SD","SD22","MBT"
444,"T0000085","flat",0.11,146.8672,"SD","SD22","MBT"
445,"T0000085","flat-z",0.0435,147.0919,"SD","SD22","MBT"
446,"T0000085","flat",0.0445,147.2609,"SD","SD22","MBT"
447,"T0000085","flat",0.0343,147.3428,"SD","SD22","MBT"
448,"T0000085","flat",0.0327,147.6602,"SD","SD22","MBT"
449,"T0000085","step down",0.0803,147.8993,"SD","SD22","MBT"
450,"T0000085","flat",0.0296,148.1384,"SD","SD22","MBT"
451,"T0000085","flat",0.0619,149.017,"SD","SD22","MBT"
452,"T0000085","flat",0.0322,149.4374,"SD","SD22","MBT"
453,"T0000085","flat",0.0445,149.5977,"SD","SD22","MBT"
454,"T0000085","flat",0.0568,149.7922,"SD","SD22","MBT"
455,"T0000085","unclear",0.0291,149.9535,"SD","SD22","MBT"
456,"T0000085","flat",0.0271,150.0144,"SD","SD22","MBT"
458,"T0000085","flat",0.0604,150.2827,"SD","SD22","MBT"
459,"T0000085","flat",0.1361,150.3779,"SD","SD22","MBT"
463,"T0000085","flat-z",0.0599,151.4864,"SD","SD22","MBT"
464,"T0000085","flat",0.0343,151.6508,"SD","SD22","MBT"
465,"T0000085","flat",0.023,151.744,"SD","SD22","MBT"
467,"T0000085","step up",0.0901,152.0312,"SD","SD22","MBT"
468,"T0000085","short",0.0107,152.2902,"SD","SD22","MBT"
469,"T0000085","flat",0.0517,152.4331,"SD","SD22","MBT"
470,"T0000085","flat-z",0.043,152.6313,"SD","SD22","MBT"
471,"T0000085","flat",0.0476,152.8253,"SD","SD22","MBT"
472,"T0000085","flat-z",0.0952,153.0086,"SD","SD22","MBT"
473,"T0000085","flat",0.0527,153.2902,"SD","SD22","MBT"
474,"T0000085","flat-z",0.1157,153.4448,"SD","SD22","MBT"
477,"T0000085","flat",0.0133,154.031,"SD","SD22","MBT"
478,"T0000085","flat-mz",0.0706,154.1278,"SD","SD22","MBT"
479,"T0000085","flat",0.0614,154.3316,"SD","SD22","MBT"
481,"T0000085","flat",0.067,154.6767,"SD","SD22","MBT"
